Protocol,Fwd Packet Length Max,Fwd Packet Length Std,Bwd Packet Length Min,Flow Bytes/s,Fwd IAT Min,Bwd IAT Min,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,SYN Flag Count,RST Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,Down/Up Ratio,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Bytes,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Std,Active Max,Active Min,Idle Std,Idle Min,Label
17,429.0,0.0,0.0,2543478.260869565,1.0,0.0,0,5928.8535,0.0,0,0,0,0,0,0.0,429.0,0.0,2574,0,-1,-1,5,388,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,369.0,22.51666,0.0,12918.010367673558,1.0,0.0,0,36.961403,0.0,0,0,0,0,0,0.0,349.5,0.0,1398,0,-1,-1,3,8,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,369.0,22.51666,0.0,12834.165687426555,0.0,0.0,0,36.721504,0.0,0,0,0,0,0,0.0,349.5,0.0,1398,0,-1,-1,3,8,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,393.0,35.08846,0.0,9770.477995367446,1.0,0.0,0,28.076086,0.0,0,0,0,0,0,0.0,348.0,0.0,2088,0,-1,-1,5,-1062718975,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,369.0,22.51666,0.0,13102.523969746104,1.0,0.0,0,37.489338,0.0,0,0,0,0,0,0.0,349.5,0.0,1398,0,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,389.0,34.063667,0.0,13582.824056144858,1.0,0.0,0,37.782543,0.0,0,0,0,0,0,0.0,359.5,0.0,1438,0,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,393.0,35.08846,0.0,9787.928221859704,1.0,0.0,0,28.12623,0.0,0,0,0,0,0,0.0,348.0,0.0,2088,0,-1,-1,5,0,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,389.0,34.063667,0.0,13588.728348279674,1.0,0.0,0,37.798965,0.0,0,0,0,0,0,0.0,359.5,0.0,1438,0,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,369.0,22.51666,0.0,13117.153633958227,0.0,0.0,0,37.531197,0.0,0,0,0,0,0,0.0,349.5,0.0,1398,0,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,389.0,34.063667,0.0,13488.795294868069,1.0,0.0,0,37.52099,0.0,0,0,0,0,0,0.0,359.5,0.0,1438,0,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,375.0,0.0,0.0,375000000.0,2.0,0.0,0,1000000.0,0.0,0,0,0,0,0,0.0,375.0,0.0,750,0,-1,-1,1,-1,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,346.0,33.667988,0.0,120590.74819968264,0.0,0.0,0,390.57733,0.0,0,0,0,0,0,0.0,308.75,0.0,4940,0,-1,-1,15,0,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,389.0,34.063667,0.0,13441.262244821655,1.0,0.0,0,37.388767,0.0,0,0,0,0,0,0.0,359.5,0.0,1438,0,-1,-1,3,8,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,348.0,33.667988,0.0,177933.65064595785,1.0,0.0,0,572.59424,0.0,0,0,0,0,0,0.0,310.75,0.0,4972,0,-1,-1,15,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,369.0,22.51666,0.0,12955.600656120549,1.0,0.0,0,37.06896,0.0,0,0,0,0,0,0.0,349.5,0.0,1398,0,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,390.0,0.0,0.0,780000000.0,1.0,0.0,0,2000000.0,0.0,0,0,0,0,0,0.0,390.0,0.0,780,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,393.0,35.08846,0.0,9585.412544587318,1.0,0.0,0,27.544289,0.0,0,0,0,0,0,0.0,348.0,0.0,2088,0,-1,-1,5,0,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,401.0,30.127623,0.0,7350.836484996864,0.0,0.0,0,20.30057,0.0,0,0,0,0,0,0.0,362.1,0.0,7242,0,-1,-1,19,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,369.0,22.51666,0.0,13057.000625764696,1.0,0.0,0,37.359085,0.0,0,0,0,0,0,0.0,349.5,0.0,1398,0,-1,-1,3,330,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,389.0,34.063667,0.0,13388.825265588484,0.0,0.0,0,37.24291,0.0,0,0,0,0,0,0.0,359.5,0.0,1438,0,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,369.0,22.51666,0.0,13223.85970222668,1.0,0.0,0,37.83651,0.0,0,0,0,0,0,0.0,349.5,0.0,1398,0,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,369.0,22.51666,0.0,12818.044285517812,1.0,0.0,0,36.675377,0.0,0,0,0,0,0,0.0,349.5,0.0,1398,0,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,369.0,22.51666,0.0,13405.1856397668,0.0,0.0,0,38.355324,0.0,0,0,0,0,0,0.0,349.5,0.0,1398,0,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,369.0,22.51666,0.0,13146.758449472436,1.0,0.0,0,37.615906,0.0,0,0,0,0,0,0.0,349.5,0.0,1398,0,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,389.0,34.063667,0.0,13479.059652806418,1.0,0.0,0,37.493908,0.0,0,0,0,0,0,0.0,359.5,0.0,1438,0,-1,-1,3,14,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,393.0,35.08846,0.0,9803.277149161931,1.0,0.0,0,28.170336,0.0,0,0,0,0,0,0.0,348.0,0.0,2088,0,-1,-1,5,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,389.0,34.063667,0.0,13420.062900712066,1.0,0.0,0,37.3298,0.0,0,0,0,0,0,0.0,359.5,0.0,1438,0,-1,-1,3,-1,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,369.0,22.51666,0.0,13119.861856676302,0.0,0.0,0,37.538948,0.0,0,0,0,0,0,0.0,349.5,0.0,1398,0,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,389.0,34.063667,0.0,13220.31405141029,1.0,0.0,0,36.77417,0.0,0,0,0,0,0,0.0,359.5,0.0,1438,0,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,386.0,0.0,0.0,386000000.0,2.0,0.0,0,1000000.0,0.0,0,0,0,0,0,0.0,386.0,0.0,772,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,386.0,0.0,0.0,16425531.914893618,47.0,0.0,0,42553.19,0.0,0,0,0,0,0,0.0,386.0,0.0,772,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,389.0,34.063667,0.0,13209.62704390961,1.0,0.0,0,36.744442,0.0,0,0,0,0,0,0.0,359.5,0.0,1438,0,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,393.0,35.08846,0.0,9557.988794082105,1.0,0.0,0,27.465485,0.0,0,0,0,0,0,0.0,348.0,0.0,2088,0,-1,-1,5,8,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,370.0,0.0,0.0,1565585.3314527504,1.0,0.0,0,4231.3115,0.0,0,0,0,0,0,0.0,370.0,0.0,2220,0,-1,-1,5,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,393.0,35.08846,0.0,9642.56026600166,1.0,0.0,0,27.708506,0.0,0,0,0,0,0,0.0,348.0,0.0,2088,0,-1,-1,5,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,393.0,35.08846,0.0,9565.82690801138,1.0,0.0,0,27.488008,0.0,0,0,0,0,0,0.0,348.0,0.0,2088,0,-1,-1,5,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,393.0,35.08846,0.0,9752.998766862223,1.0,0.0,0,28.025858,0.0,0,0,0,0,0,0.0,348.0,0.0,2088,0,-1,-1,5,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,389.0,34.063667,0.0,13554.912477494889,1.0,0.0,0,37.704903,0.0,0,0,0,0,0,0.0,359.5,0.0,1438,0,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,408.0,35.08846,0.0,10068.556793964412,0.0,0.0,0,27.737072,0.0,0,0,0,0,0,0.0,363.0,0.0,2178,0,-1,-1,5,8,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,389.0,34.063667,0.0,13274.254592449,1.0,0.0,0,36.924213,0.0,0,0,0,0,0,0.0,359.5,0.0,1438,0,-1,-1,3,8,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,348.0,33.667988,0.0,424195.8877228905,1.0,0.0,0,1365.0713,0.0,0,0,0,0,0,0.0,310.75,0.0,4972,0,-1,-1,15,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,389.0,34.063667,0.0,13070.944871153932,1.0,0.0,0,36.358677,0.0,0,0,0,0,0,0.0,359.5,0.0,1438,0,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,389.0,34.063667,0.0,13329.996199375217,0.0,0.0,0,37.079266,0.0,0,0,0,0,0,0.0,359.5,0.0,1438,0,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,369.0,22.51666,0.0,13100.804977931048,0.0,0.0,0,37.48442,0.0,0,0,0,0,0,0.0,349.5,0.0,1398,0,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,383.0,0.0,0.0,11784615.384615386,65.0,0.0,0,30769.23,0.0,0,0,0,0,0,0.0,383.0,0.0,766,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,393.0,35.08846,0.0,9756.09756097561,1.0,0.0,0,28.034763,0.0,0,0,0,0,0,0.0,348.0,0.0,2088,0,-1,-1,5,-1062718975,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,393.0,35.08846,0.0,9560.877329548057,0.0,0.0,0,27.473785,0.0,0,0,0,0,0,0.0,348.0,0.0,2088,0,-1,-1,5,0,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,375.0,0.0,0.0,24193548.387096774,31.0,0.0,0,64516.13,0.0,0,0,0,0,0,0.0,375.0,0.0,750,0,-1,-1,1,393,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,369.0,22.51666,0.0,12817.691715260204,0.0,0.0,0,36.67437,0.0,0,0,0,0,0,0.0,349.5,0.0,1398,0,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,393.0,35.08846,0.0,9811.98396624076,1.0,0.0,0,28.195356,0.0,0,0,0,0,0,0.0,348.0,0.0,2088,0,-1,-1,5,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,389.0,34.063667,0.0,13599.651969963496,1.0,0.0,0,37.829353,0.0,0,0,0,0,0,0.0,359.5,0.0,1438,0,-1,-1,3,14,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,369.0,22.51666,0.0,12851.27271724442,0.0,0.0,0,36.77045,0.0,0,0,0,0,0,0.0,349.5,0.0,1398,0,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,393.0,35.08846,0.0,9755.27710032798,1.0,0.0,0,28.032406,0.0,0,0,0,0,0,0.0,348.0,0.0,2088,0,-1,-1,5,0,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,393.0,35.08846,0.0,9694.673501225763,0.0,0.0,0,27.858257,0.0,0,0,0,0,0,0.0,348.0,0.0,2088,0,-1,-1,5,8,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,389.0,34.063667,0.0,13542.40241088666,1.0,0.0,0,37.670105,0.0,0,0,0,0,0,0.0,359.5,0.0,1438,0,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,369.0,22.51666,0.0,13134.777094001034,1.0,0.0,0,37.581623,0.0,0,0,0,0,0,0.0,349.5,0.0,1398,0,-1,-1,3,14,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,389.0,34.063667,0.0,13602.224786696685,1.0,0.0,0,37.83651,0.0,0,0,0,0,0,0.0,359.5,0.0,1438,0,-1,-1,3,330,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,369.0,22.51666,0.0,13111.740541351692,0.0,0.0,0,37.51571,0.0,0,0,0,0,0,0.0,349.5,0.0,1398,0,-1,-1,3,-1062718975,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,401.0,30.127623,0.0,7325.740540114043,1.0,0.0,0,20.231264,0.0,0,0,0,0,0,0.0,362.1,0.0,7242,0,-1,-1,19,14,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,369.0,22.51666,0.0,13385.804153620771,1.0,0.0,0,38.29987,0.0,0,0,0,0,0,0.0,349.5,0.0,1398,0,-1,-1,3,14,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,466.0,22.51666,0.0,3277064.220183486,1.0,0.0,0,7339.4497,0.0,0,0,0,0,0,0.0,446.5,0.0,1786,0,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,472.0,24.856924,0.0,9642335.766423358,0.0,0.0,0,21897.81,0.0,0,0,0,0,0,0.0,440.33334,0.0,2642,0,-1,-1,5,0,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,393.0,35.08846,0.0,9743.714184383924,1.0,0.0,0,27.999178,0.0,0,0,0,0,0,0.0,348.0,0.0,2088,0,-1,-1,5,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,388.0,0.0,0.0,776000000.0,1.0,0.0,0,2000000.0,0.0,0,0,0,0,0,0.0,388.0,0.0,776,0,-1,-1,1,-1,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,369.0,22.51666,0.0,12812.28806569276,1.0,0.0,0,36.65891,0.0,0,0,0,0,0,0.0,349.5,0.0,1398,0,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,393.0,35.08846,0.0,9609.897089416228,1.0,0.0,0,27.614647,0.0,0,0,0,0,0,0.0,348.0,0.0,2088,0,-1,-1,5,0,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,369.0,22.51666,0.0,13206.620314389358,1.0,0.0,0,37.78718,0.0,0,0,0,0,0,0.0,349.5,0.0,1398,0,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,389.0,34.063667,0.0,13274.86729748442,1.0,0.0,0,36.92592,0.0,0,0,0,0,0,0.0,359.5,0.0,1438,0,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,393.0,35.08846,0.0,9622.430216642932,1.0,0.0,0,27.650661,0.0,0,0,0,0,0,0.0,348.0,0.0,2088,0,-1,-1,5,8,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,389.0,34.063667,0.0,13345.212242700967,1.0,0.0,0,37.121593,0.0,0,0,0,0,0,0.0,359.5,0.0,1438,0,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,389.0,34.063667,0.0,13913.61560492298,1.0,0.0,0,38.702686,0.0,0,0,0,0,0,0.0,359.5,0.0,1438,0,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,369.0,22.51666,0.0,13317.71026835472,1.0,0.0,0,38.105038,0.0,0,0,0,0,0,0.0,349.5,0.0,1398,0,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,389.0,34.063667,0.0,13893.18287215953,0.0,0.0,0,38.64585,0.0,0,0,0,0,0,0.0,359.5,0.0,1438,0,-1,-1,3,8,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,466.0,22.51666,0.0,33698113.20754717,0.0,0.0,0,75471.695,0.0,0,0,0,0,0,0.0,446.5,0.0,1786,0,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,389.0,34.063667,0.0,13769.330205390914,1.0,0.0,0,38.301334,0.0,0,0,0,0,0,0.0,359.5,0.0,1438,0,-1,-1,3,8,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,389.0,34.063667,0.0,13191.93438893272,1.0,0.0,0,36.69523,0.0,0,0,0,0,0,0.0,359.5,0.0,1438,0,-1,-1,3,-1062718975,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,426.0,0.0,0.0,3239543.7262357413,1.0,0.0,0,7604.5625,0.0,0,0,0,0,0,0.0,426.0,0.0,2556,0,-1,-1,5,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,389.0,34.063667,0.0,13433.728186540116,1.0,0.0,0,37.367813,0.0,0,0,0,0,0,0.0,359.5,0.0,1438,0,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,393.0,35.08846,0.0,9499.328950660813,1.0,0.0,0,27.296923,0.0,0,0,0,0,0,0.0,348.0,0.0,2088,0,-1,-1,5,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,393.0,35.08846,0.0,9632.329196844585,1.0,0.0,0,27.679108,0.0,0,0,0,0,0,0.0,348.0,0.0,2088,0,-1,-1,5,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,401.0,29.660828,0.0,6679.290546094411,1.0,0.0,0,18.266064,0.0,0,0,0,0,0,0.0,365.66666,0.0,6582,0,-1,-1,17,0,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,389.0,34.063667,0.0,13442.644405597674,1.0,0.0,0,37.392612,0.0,0,0,0,0,0,0.0,359.5,0.0,1438,0,-1,-1,3,8,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,393.0,35.08846,0.0,9637.931352818448,0.0,0.0,0,27.695206,0.0,0,0,0,0,0,0.0,348.0,0.0,2088,0,-1,-1,5,8,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,383.0,0.0,0.0,255333333.3333333,3.0,0.0,0,666666.7,0.0,0,0,0,0,0,0.0,383.0,0.0,766,0,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,369.0,22.51666,0.0,13236.129520924069,0.0,0.0,0,37.871616,0.0,0,0,0,0,0,0.0,349.5,0.0,1398,0,-1,-1,3,32,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,425.0,30.636248,0.0,46049.59035338782,0.0,0.0,0,118.02544,0.0,0,0,0,0,0,0.0,390.16666,0.0,9364,0,-1,-1,23,0,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,393.0,35.08846,0.0,9670.696123384743,1.0,0.0,0,27.789356,0.0,0,0,0,0,0,0.0,348.0,0.0,2088,0,-1,-1,5,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,389.0,34.063667,0.0,13218.369673125711,2.0,0.0,0,36.76876,0.0,0,0,0,0,0,0.0,359.5,0.0,1438,0,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,369.0,22.51666,0.0,12962.32765574728,1.0,0.0,0,37.088203,0.0,0,0,0,0,0,0.0,349.5,0.0,1398,0,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,369.0,22.51666,0.0,13162.60239148856,1.0,0.0,0,37.661236,0.0,0,0,0,0,0,0.0,349.5,0.0,1398,0,-1,-1,3,14,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,369.0,22.51666,0.0,12843.362425355994,1.0,0.0,0,36.747818,0.0,0,0,0,0,0,0.0,349.5,0.0,1398,0,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,401.0,0.0,0.0,267333333.3333333,3.0,0.0,0,666666.7,0.0,0,0,0,0,0,0.0,401.0,0.0,802,0,-1,-1,1,330,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,401.0,0.0,0.0,15725490.19607843,51.0,0.0,0,39215.688,0.0,0,0,0,0,0,0.0,401.0,0.0,802,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,350.0,33.667988,0.0,417382.6007173242,1.0,0.0,0,1334.5566,0.0,0,0,0,0,0,0.0,312.75,0.0,5004,0,-1,-1,15,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,369.0,22.51666,0.0,12852.926844965015,0.0,0.0,0,36.775185,0.0,0,0,0,0,0,0.0,349.5,0.0,1398,0,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,389.0,34.063667,0.0,13507.80127187503,0.0,0.0,0,37.573856,0.0,0,0,0,0,0,0.0,359.5,0.0,1438,0,-1,-1,3,8,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,393.0,35.08846,0.0,9523.93984592017,0.0,0.0,0,27.367643,0.0,0,0,0,0,0,0.0,348.0,0.0,2088,0,-1,-1,5,8,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,369.0,22.51666,0.0,13143.668380921938,1.0,0.0,0,37.607063,0.0,0,0,0,0,0,0.0,349.5,0.0,1398,0,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,369.0,22.51666,0.0,13155.294582615814,1.0,0.0,0,37.640327,0.0,0,0,0,0,0,0.0,349.5,0.0,1398,0,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,393.0,35.08846,0.0,9666.621913787436,1.0,0.0,0,27.777649,0.0,0,0,0,0,0,0.0,348.0,0.0,2088,0,-1,-1,5,0,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,393.0,35.08846,0.0,9851.844861753329,1.0,0.0,0,28.309898,0.0,0,0,0,0,0,0.0,348.0,0.0,2088,0,-1,-1,5,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,389.0,34.063667,0.0,13311.117282236415,1.0,0.0,0,37.026752,0.0,0,0,0,0,0,0.0,359.5,0.0,1438,0,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,369.0,22.51666,0.0,13038.977027896695,1.0,0.0,0,37.307518,0.0,0,0,0,0,0,0.0,349.5,0.0,1398,0,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,389.0,34.063667,0.0,13607.759640406908,1.0,0.0,0,37.851906,0.0,0,0,0,0,0,0.0,359.5,0.0,1438,0,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,389.0,34.063667,0.0,13477.669993907868,1.0,0.0,0,37.49004,0.0,0,0,0,0,0,0.0,359.5,0.0,1438,0,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,393.0,35.08846,0.0,9688.4207595759,0.0,0.0,0,27.84029,0.0,0,0,0,0,0,0.0,348.0,0.0,2088,0,-1,-1,5,321,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,389.0,34.063667,0.0,13392.441373144336,1.0,0.0,0,37.252968,0.0,0,0,0,0,0,0.0,359.5,0.0,1438,0,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,393.0,35.08846,0.0,9773.496412171937,1.0,0.0,0,28.08476,0.0,0,0,0,0,0,0.0,348.0,0.0,2088,0,-1,-1,5,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,389.0,34.063667,0.0,13262.134668769426,1.0,0.0,0,36.8905,0.0,0,0,0,0,0,0.0,359.5,0.0,1438,0,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,389.0,34.063667,0.0,13204.77502295684,1.0,0.0,0,36.730946,0.0,0,0,0,0,0,0.0,359.5,0.0,1438,0,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,389.0,34.063667,0.0,13417.934123355417,1.0,0.0,0,37.32388,0.0,0,0,0,0,0,0.0,359.5,0.0,1438,0,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,393.0,35.08846,0.0,9665.458484356122,1.0,0.0,0,27.774305,0.0,0,0,0,0,0,0.0,348.0,0.0,2088,0,-1,-1,5,0,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,369.0,22.51666,0.0,12871.268897195572,1.0,0.0,0,36.827663,0.0,0,0,0,0,0,0.0,349.5,0.0,1398,0,-1,-1,3,8,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,369.0,22.51666,0.0,12802.549520591225,1.0,0.0,0,36.631042,0.0,0,0,0,0,0,0.0,349.5,0.0,1398,0,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,393.0,35.08846,0.0,9631.48499231972,1.0,0.0,0,27.676682,0.0,0,0,0,0,0,0.0,348.0,0.0,2088,0,-1,-1,5,8,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,393.0,35.08846,0.0,9815.85862907055,0.0,0.0,0,28.20649,0.0,0,0,0,0,0,0.0,348.0,0.0,2088,0,-1,-1,5,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,369.0,22.51666,0.0,13188.305991339868,1.0,0.0,0,37.73478,0.0,0,0,0,0,0,0.0,349.5,0.0,1398,0,-1,-1,3,-1062718975,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,393.0,35.08846,0.0,9549.683049312587,1.0,0.0,0,27.441618,0.0,0,0,0,0,0,0.0,348.0,0.0,2088,0,-1,-1,5,0,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,393.0,35.08846,0.0,9748.26324045716,1.0,0.0,0,28.01225,0.0,0,0,0,0,0,0.0,348.0,0.0,2088,0,-1,-1,5,369,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,389.0,34.063667,0.0,13739.203546587176,1.0,0.0,0,38.217533,0.0,0,0,0,0,0,0.0,359.5,0.0,1438,0,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,472.0,24.856924,0.0,52840000.0,1.0,0.0,0,120000.0,0.0,0,0,0,0,0,0.0,440.33334,0.0,2642,0,-1,-1,5,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,389.0,34.063667,0.0,13452.327495883848,1.0,0.0,0,37.419548,0.0,0,0,0,0,0,0.0,359.5,0.0,1438,0,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,369.0,22.51666,0.0,12925.654372809897,1.0,0.0,0,36.983273,0.0,0,0,0,0,0,0.0,349.5,0.0,1398,0,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,393.0,35.08846,0.0,9561.577843516168,1.0,0.0,0,27.475798,0.0,0,0,0,0,0,0.0,348.0,0.0,2088,0,-1,-1,5,0,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
17,389.0,34.063667,0.0,13474.26022750698,1.0,0.0,0,37.480556,0.0,0,0,0,0,0,0.0,359.5,0.0,1438,0,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,DrDoS_UDP
